,Year,Week,State,TotalCases,Duration,Mature,Rain,Temp,API
22,2011,7,Selangor,92,52.8,0.8571428571428571,1.0,29.857142857142858,55.695238095238096
23,2011,7,WPKL,17,74.0,0.8571428571428571,1.0,29.857142857142858,48.67857142857143
24,2011,8,Johor,13,35.0,0.42857142857142855,0.42857142857142855,27.857142857142858,40.20238095238095
25,2011,8,Selangor,105,55.0,0.5714285714285714,0.8571428571428571,30.142857142857142,52.55238095238095
26,2011,8,WPKL,26,56.0,0.5714285714285714,0.8571428571428571,30.142857142857142,45.38095238095238
27,2011,9,Johor,13,42.0,0.5714285714285714,0.7142857142857143,27.714285714285715,44.75
28,2011,9,Selangor,78,54.8,1.0,0.7142857142857143,29.571428571428573,48.93
29,2011,9,WPKL,14,38.0,1.0,0.7142857142857143,29.571428571428573,43.375
30,2011,10,Selangor,9,40.0,0.8571428571428571,1.0,28.857142857142858,45.75238095238095
31,2011,10,WPKL,14,38.0,0.8571428571428571,1.0,28.857142857142858,42.70238095238095
32,2011,11,Selangor,9,31.0,0.7142857142857143,1.0,29.0,50.27619047619048
33,2011,11,WPKL,17,52.0,0.7142857142857143,1.0,29.0,41.916666666666664
34,2011,12,Selangor,63,32.833333333333336,1.0,0.42857142857142855,28.714285714285715,35.73
35,2011,12,WPKL,26,45.5,1.0,0.42857142857142855,28.714285714285715,33.85
36,2011,13,Selangor,17,34.0,1.0,0.14285714285714285,30.142857142857142,45.65714285714286
37,2011,13,WPKL,26,52.5,1.0,0.14285714285714285,30.142857142857142,40.61904761904762
38,2011,17,Selangor,15,34.5,0.7142857142857143,0.8571428571428571,29.571428571428573,48.41
39,2011,18,Selangor,11,31.5,0.8571428571428571,0.42857142857142855,30.571428571428573,52.857142857142854
40,2011,18,WPKL,25,33.0,0.8571428571428571,0.42857142857142855,30.571428571428573,44.98809523809524
41,2011,19,Selangor,22,33.333333333333336,0.8571428571428571,0.2857142857142857,30.571428571428573,48.666666666666664
42,2011,19,WPKL,53,34.0,0.8571428571428571,0.2857142857142857,30.571428571428573,45.07142857142857
43,2011,20,Selangor,18,38.0,0.42857142857142855,1.0,29.714285714285715,47.114285714285714
