Year,Week,State,Mature,Rain,Temp
2011,8,WPKL,0.5714285714285714,0.8571428571428571,30.142857142857142
2011,9,Ipoh,0.8571428571428571,0.42857142857142855,28.0
2011,9,Johor,0.5714285714285714,0.7142857142857143,27.714285714285715
2011,9,Kelantan,0.0,0.0,27.285714285714285
2011,9,Melaka,0.14285714285714285,0.5714285714285714,27.714285714285715
2011,9,NSembilan,1.0,0.8571428571428571,29.142857142857142
2011,9,Pahang,0.2857142857142857,0.42857142857142855,27.142857142857142
2011,9,Penang,0.5714285714285714,0.2857142857142857,28.285714285714285
2011,9,Perlis,0.14285714285714285,0.2857142857142857,28.714285714285715
2011,9,Sarawak,0.8571428571428571,0.42857142857142855,26.142857142857142
2011,9,Selangor,1.0,0.7142857142857143,29.571428571428573
2011,9,Terengganu,0.14285714285714285,0.14285714285714285,27.571428571428573
2011,9,WPKL,1.0,0.7142857142857143,29.571428571428573
2011,10,Ipoh,0.2857142857142857,1.0,27.142857142857142
2011,10,Johor,0.42857142857142855,1.0,26.571428571428573
2011,10,Kelantan,0.2857142857142857,0.7142857142857143,26.428571428571427
2011,10,Melaka,0.42857142857142855,0.8571428571428571,26.857142857142858
2011,10,NSembilan,0.8571428571428571,1.0,28.0
2011,10,Pahang,0.5714285714285714,1.0,25.857142857142858
2011,10,Penang,0.42857142857142855,1.0,28.142857142857142
2011,10,Perlis,0.14285714285714285,0.8571428571428571,28.714285714285715
2011,10,Sarawak,0.8571428571428571,0.8571428571428571,27.285714285714285
2011,10,Selangor,0.8571428571428571,1.0,28.857142857142858
2011,10,Terengganu,0.14285714285714285,1.0,27.428571428571427
2011,10,WPKL,0.8571428571428571,1.0,28.857142857142858
2011,11,Ipoh,0.42857142857142855,0.7142857142857143,27.571428571428573
2011,11,Johor,0.7142857142857143,0.8571428571428571,26.857142857142858
2011,11,Kelantan,0.0,0.7142857142857143,26.571428571428573
2011,11,Melaka,0.5714285714285714,0.7142857142857143,27.857142857142858
2011,11,NSembilan,0.8571428571428571,1.0,28.571428571428573
2011,11,Pahang,0.42857142857142855,1.0,26.571428571428573
2011,11,Penang,0.2857142857142857,0.8571428571428571,28.571428571428573
2011,11,Perlis,0.2857142857142857,0.7142857142857143,29.285714285714285
2011,11,Sarawak,0.42857142857142855,1.0,27.285714285714285
2011,11,Selangor,0.7142857142857143,1.0,29.0
2011,11,Terengganu,0.14285714285714285,0.8571428571428571,27.428571428571427
2011,11,WPKL,0.7142857142857143,1.0,29.0
2011,12,Ipoh,1.0,1.0,26.571428571428573
2011,12,Johor,1.0,0.5714285714285714,27.857142857142858
2011,12,Kelantan,0.7142857142857143,1.0,26.142857142857142
2011,12,Melaka,0.8571428571428571,0.7142857142857143,27.285714285714285
2011,12,NSembilan,1.0,0.5714285714285714,28.285714285714285
2011,12,Pahang,1.0,1.0,26.571428571428573
2011,12,Penang,1.0,0.8571428571428571,27.285714285714285
2011,12,Perlis,0.8571428571428571,0.8571428571428571,27.285714285714285
2011,12,Sarawak,0.8571428571428571,0.5714285714285714,26.857142857142858
2011,12,Selangor,1.0,0.42857142857142855,28.714285714285715
2011,12,Terengganu,1.0,1.0,26.857142857142858
2011,12,WPKL,1.0,0.42857142857142855,28.714285714285715
2011,13,Ipoh,0.7142857142857143,0.7142857142857143,27.571428571428573
2011,13,Johor,0.8571428571428571,0.8571428571428571,28.142857142857142
2011,13,Kelantan,0.7142857142857143,1.0,25.571428571428573
2011,13,Melaka,0.7142857142857143,0.5714285714285714,28.571428571428573
2011,13,NSembilan,1.0,0.5714285714285714,30.0
2011,13,Pahang,1.0,0.8571428571428571,27.0
2011,13,Penang,0.8571428571428571,0.8571428571428571,27.571428571428573
2011,13,Perlis,0.7142857142857143,0.7142857142857143,26.857142857142858
2011,13,Sarawak,1.0,0.2857142857142857,27.857142857142858
2011,13,Selangor,1.0,0.14285714285714285,30.142857142857142
2011,13,Terengganu,0.8571428571428571,0.8571428571428571,26.714285714285715
2011,13,WPKL,1.0,0.14285714285714285,30.142857142857142
2011,14,Ipoh,1.0,0.7142857142857143,27.857142857142858
2011,14,Johor,0.5714285714285714,0.7142857142857143,28.285714285714285
2011,14,Kelantan,1.0,0.2857142857142857,26.571428571428573
2011,14,Melaka,0.7142857142857143,0.2857142857142857,28.0
2011,14,NSembilan,0.5714285714285714,1.0,29.0
2011,14,Pahang,1.0,0.5714285714285714,27.0
2011,14,Penang,0.8571428571428571,0.42857142857142855,28.571428571428573
2011,14,Perlis,0.8571428571428571,0.14285714285714285,29.142857142857142
2011,14,Sarawak,0.5714285714285714,0.7142857142857143,27.571428571428573
2011,14,Selangor,0.42857142857142855,0.7142857142857143,29.571428571428573
2011,14,Terengganu,1.0,0.42857142857142855,27.714285714285715
2011,14,WPKL,0.42857142857142855,0.7142857142857143,29.571428571428573
2011,15,Ipoh,0.7142857142857143,0.5714285714285714,27.714285714285715
2011,15,Johor,0.8571428571428571,0.7142857142857143,27.857142857142858
2011,15,Kelantan,1.0,0.14285714285714285,27.142857142857142
2011,15,Melaka,0.5714285714285714,0.7142857142857143,27.714285714285715
2011,15,NSembilan,0.5714285714285714,0.8571428571428571,28.285714285714285
2011,15,Pahang,0.8571428571428571,0.5714285714285714,27.285714285714285
2011,15,Penang,0.8571428571428571,0.5714285714285714,28.285714285714285
2011,15,Perlis,0.7142857142857143,0.5714285714285714,29.571428571428573
2011,15,Sarawak,0.2857142857142857,0.8571428571428571,27.714285714285715
2011,15,Selangor,0.14285714285714285,0.7142857142857143,29.285714285714285
2011,15,Terengganu,0.8571428571428571,0.5714285714285714,27.571428571428573
2011,15,WPKL,0.14285714285714285,0.7142857142857143,29.285714285714285
2011,16,Ipoh,0.7142857142857143,0.7142857142857143,28.0
2011,16,Johor,0.7142857142857143,1.0,28.0
2011,16,Kelantan,0.2857142857142857,0.2857142857142857,28.0
2011,16,Melaka,0.2857142857142857,0.5714285714285714,27.714285714285715
2011,16,NSembilan,1.0,1.0,29.428571428571427
2011,16,Pahang,0.5714285714285714,0.7142857142857143,27.857142857142858
2011,16,Penang,0.42857142857142855,1.0,28.857142857142858
2011,16,Perlis,0.14285714285714285,0.8571428571428571,29.142857142857142
2011,16,Sarawak,0.7142857142857143,0.5714285714285714,27.428571428571427
2011,16,Selangor,0.7142857142857143,0.8571428571428571,29.714285714285715
2011,16,Terengganu,0.42857142857142855,0.42857142857142855,28.0
2011,16,WPKL,0.7142857142857143,0.8571428571428571,29.714285714285715
2011,17,Ipoh,0.5714285714285714,0.8571428571428571,27.714285714285715
2011,17,Johor,0.7142857142857143,0.7142857142857143,28.0
2011,17,Kelantan,0.14285714285714285,0.0,28.142857142857142
2011,17,Melaka,0.7142857142857143,0.7142857142857143,27.857142857142858
2011,17,NSembilan,0.8571428571428571,1.0,28.857142857142858
2011,17,Pahang,0.5714285714285714,0.42857142857142855,28.0
2011,17,Penang,0.5714285714285714,0.8571428571428571,28.285714285714285
2011,17,Perlis,0.5714285714285714,0.5714285714285714,29.285714285714285
2011,17,Sarawak,0.8571428571428571,1.0,27.571428571428573
2011,17,Selangor,0.7142857142857143,0.8571428571428571,29.571428571428573
2011,17,Terengganu,0.5714285714285714,0.14285714285714285,28.571428571428573
2011,17,WPKL,0.7142857142857143,0.8571428571428571,29.571428571428573
2011,18,Ipoh,0.7142857142857143,0.42857142857142855,28.714285714285715
2011,18,Johor,1.0,0.42857142857142855,28.571428571428573
2011,18,Kelantan,0.2857142857142857,0.2857142857142857,28.285714285714285
2011,18,Melaka,0.5714285714285714,0.42857142857142855,28.142857142857142
2011,18,NSembilan,1.0,0.42857142857142855,30.285714285714285
2011,18,Pahang,0.7142857142857143,0.8571428571428571,28.285714285714285
2011,18,Penang,1.0,0.2857142857142857,28.571428571428573
2011,18,Perlis,0.8571428571428571,0.7142857142857143,28.428571428571427
2011,18,Sarawak,0.5714285714285714,0.7142857142857143,27.142857142857142
2011,18,Selangor,0.8571428571428571,0.42857142857142855,30.571428571428573
2011,18,Terengganu,0.42857142857142855,0.7142857142857143,29.0
2011,18,WPKL,0.8571428571428571,0.42857142857142855,30.571428571428573
2011,19,Ipoh,0.8571428571428571,0.5714285714285714,28.285714285714285
2011,19,Johor,0.7142857142857143,0.7142857142857143,28.428571428571427
2011,19,Kelantan,0.0,1.0,28.0
2011,19,Melaka,0.7142857142857143,0.2857142857142857,28.285714285714285
2011,19,NSembilan,1.0,0.2857142857142857,29.857142857142858
2011,19,Pahang,0.42857142857142855,1.0,28.285714285714285
2011,19,Penang,0.8571428571428571,0.8571428571428571,28.428571428571427
2011,19,Perlis,0.5714285714285714,0.5714285714285714,29.0
2011,19,Sarawak,1.0,0.7142857142857143,27.857142857142858
2011,19,Selangor,0.8571428571428571,0.2857142857142857,30.571428571428573
2011,19,Terengganu,0.14285714285714285,1.0,28.714285714285715
2011,19,WPKL,0.8571428571428571,0.2857142857142857,30.571428571428573
2011,20,Ipoh,0.42857142857142855,0.8571428571428571,27.857142857142858
2011,20,Johor,0.42857142857142855,1.0,28.0
2011,20,Kelantan,0.2857142857142857,1.0,27.857142857142858
2011,20,Melaka,0.42857142857142855,0.8571428571428571,28.0
2011,20,NSembilan,0.42857142857142855,1.0,28.857142857142858
2011,20,Pahang,0.8571428571428571,0.8571428571428571,28.142857142857142
2011,20,Penang,0.2857142857142857,0.8571428571428571,28.142857142857142
2011,20,Perlis,0.7142857142857143,0.7142857142857143,28.142857142857142
2011,20,Sarawak,0.7142857142857143,0.7142857142857143,27.428571428571427
2011,20,Selangor,0.42857142857142855,1.0,29.714285714285715
2011,20,Terengganu,0.7142857142857143,0.7142857142857143,28.714285714285715
2011,20,WPKL,0.42857142857142855,1.0,29.714285714285715
2011,21,Ipoh,0.5714285714285714,0.5714285714285714,28.0
2011,21,Johor,0.7142857142857143,0.8571428571428571,28.285714285714285
2011,21,Kelantan,1.0,0.8571428571428571,28.142857142857142
2011,21,Melaka,0.2857142857142857,0.8571428571428571,27.571428571428573
2011,21,NSembilan,0.2857142857142857,0.8571428571428571,29.142857142857142
2011,21,Pahang,1.0,1.0,28.428571428571427
2011,21,Penang,0.8571428571428571,0.5714285714285714,28.571428571428573
2011,21,Perlis,0.5714285714285714,0.42857142857142855,28.714285714285715
2011,21,Sarawak,0.7142857142857143,0.7142857142857143,28.142857142857142
2011,21,Selangor,0.2857142857142857,0.5714285714285714,29.857142857142858
2011,21,Terengganu,1.0,0.7142857142857143,29.428571428571427
2011,21,WPKL,0.2857142857142857,0.5714285714285714,29.857142857142858
2011,22,Ipoh,0.8571428571428571,0.5714285714285714,27.714285714285715
2011,22,Johor,1.0,1.0,27.714285714285715
2011,22,Kelantan,1.0,0.7142857142857143,28.428571428571427
2011,22,Melaka,0.8571428571428571,0.5714285714285714,27.571428571428573
2011,22,NSembilan,1.0,0.5714285714285714,28.714285714285715
2011,22,Pahang,0.8571428571428571,0.8571428571428571,28.0
2011,22,Penang,0.8571428571428571,0.5714285714285714,28.714285714285715
2011,22,Perlis,0.7142857142857143,0.5714285714285714,28.571428571428573
2011,22,Sarawak,0.7142857142857143,0.8571428571428571,28.0
2011,22,Selangor,1.0,0.5714285714285714,29.714285714285715
2011,22,Terengganu,0.7142857142857143,0.7142857142857143,29.285714285714285
2011,22,WPKL,1.0,0.5714285714285714,29.714285714285715
2011,23,Ipoh,0.5714285714285714,0.7142857142857143,28.0
2011,23,Johor,0.8571428571428571,0.8571428571428571,28.285714285714285
2011,23,Kelantan,0.8571428571428571,1.0,28.0
2011,23,Melaka,0.8571428571428571,0.8571428571428571,27.857142857142858
2011,23,NSembilan,0.8571428571428571,0.7142857142857143,29.0
2011,23,Pahang,1.0,0.7142857142857143,27.714285714285715
2011,23,Penang,0.5714285714285714,0.8571428571428571,28.571428571428573
2011,23,Perlis,0.42857142857142855,0.7142857142857143,28.285714285714285
2011,23,Sarawak,0.7142857142857143,0.8571428571428571,26.714285714285715
2011,23,Selangor,0.5714285714285714,1.0,29.428571428571427
2011,23,Terengganu,0.7142857142857143,0.8571428571428571,28.142857142857142
2011,23,WPKL,0.5714285714285714,1.0,29.428571428571427
2011,24,Ipoh,0.5714285714285714,0.42857142857142855,27.714285714285715
2011,24,Johor,1.0,0.7142857142857143,27.571428571428573
2011,24,Kelantan,0.7142857142857143,0.8571428571428571,27.714285714285715
2011,24,Melaka,0.5714285714285714,0.42857142857142855,27.571428571428573
2011,24,NSembilan,0.5714285714285714,0.7142857142857143,29.285714285714285
2011,24,Pahang,0.8571428571428571,0.7142857142857143,27.857142857142858
2011,24,Penang,0.5714285714285714,0.14285714285714285,28.857142857142858
2011,24,Perlis,0.5714285714285714,0.5714285714285714,28.428571428571427
2011,24,Sarawak,0.8571428571428571,0.5714285714285714,27.428571428571427
2011,24,Selangor,0.5714285714285714,0.2857142857142857,30.0
2011,24,Terengganu,0.7142857142857143,1.0,28.285714285714285
2011,24,WPKL,0.5714285714285714,0.2857142857142857,30.0
2011,25,Ipoh,0.7142857142857143,0.14285714285714285,27.857142857142858
2011,25,Johor,0.8571428571428571,0.7142857142857143,28.0
2011,25,Kelantan,1.0,0.8571428571428571,28.0
2011,25,Melaka,0.8571428571428571,0.8571428571428571,26.857142857142858
2011,25,NSembilan,0.7142857142857143,0.7142857142857143,29.0
2011,25,Pahang,0.7142857142857143,0.7142857142857143,28.714285714285715
2011,25,Penang,0.8571428571428571,0.42857142857142855,28.714285714285715
2011,25,Perlis,0.7142857142857143,0.8571428571428571,28.428571428571427
2011,25,Sarawak,0.8571428571428571,0.42857142857142855,28.428571428571427
2011,25,Selangor,1.0,0.42857142857142855,29.714285714285715
2011,25,Terengganu,0.8571428571428571,0.5714285714285714,28.285714285714285
2011,25,WPKL,1.0,0.42857142857142855,29.714285714285715
2011,26,Ipoh,0.42857142857142855,0.42857142857142855,28.0
2011,26,Johor,0.7142857142857143,0.8571428571428571,27.285714285714285
2011,26,Kelantan,0.8571428571428571,0.7142857142857143,27.285714285714285
2011,26,Melaka,0.42857142857142855,0.2857142857142857,27.571428571428573
2011,26,NSembilan,0.7142857142857143,0.5714285714285714,28.142857142857142
2011,26,Pahang,0.7142857142857143,0.42857142857142855,28.0
2011,26,Penang,0.14285714285714285,0.42857142857142855,28.428571428571427
2011,26,Perlis,0.5714285714285714,0.8571428571428571,27.0
2011,26,Sarawak,0.5714285714285714,0.8571428571428571,27.142857142857142
2011,26,Selangor,0.2857142857142857,0.42857142857142855,29.428571428571427
2011,26,Terengganu,1.0,0.42857142857142855,28.142857142857142
2011,26,WPKL,0.2857142857142857,0.42857142857142855,29.428571428571427
2011,27,Ipoh,0.14285714285714285,0.2857142857142857,28.0
2011,27,Johor,0.7142857142857143,0.5714285714285714,28.142857142857142
2011,27,Kelantan,0.8571428571428571,0.7142857142857143,27.428571428571427
2011,27,Melaka,0.8571428571428571,0.5714285714285714,27.714285714285715
2011,27,NSembilan,0.7142857142857143,0.7142857142857143,28.714285714285715
2011,27,Pahang,0.7142857142857143,0.7142857142857143,28.142857142857142
2011,27,Penang,0.42857142857142855,0.2857142857142857,28.571428571428573
2011,27,Perlis,0.8571428571428571,0.14285714285714285,28.571428571428573
2011,27,Sarawak,0.42857142857142855,0.14285714285714285,27.714285714285715
2011,27,Selangor,0.42857142857142855,0.7142857142857143,28.857142857142858
2011,27,Terengganu,0.5714285714285714,0.7142857142857143,28.571428571428573
2011,27,WPKL,0.42857142857142855,0.7142857142857143,28.857142857142858
2011,28,Ipoh,0.42857142857142855,0.42857142857142855,27.428571428571427
2011,28,Johor,0.8571428571428571,0.7142857142857143,27.571428571428573
2011,28,Kelantan,0.7142857142857143,0.8571428571428571,27.428571428571427
2011,28,Melaka,0.2857142857142857,0.5714285714285714,26.857142857142858
2011,28,NSembilan,0.5714285714285714,0.7142857142857143,28.285714285714285
2011,28,Pahang,0.42857142857142855,0.2857142857142857,27.714285714285715
2011,28,Penang,0.42857142857142855,0.42857142857142855,28.428571428571427
2011,28,Perlis,0.8571428571428571,0.5714285714285714,28.428571428571427
2011,28,Sarawak,0.8571428571428571,0.8571428571428571,26.857142857142858
2011,28,Selangor,0.42857142857142855,0.42857142857142855,29.142857142857142
2011,28,Terengganu,0.42857142857142855,0.7142857142857143,28.428571428571427
2011,28,WPKL,0.42857142857142855,0.42857142857142855,29.142857142857142
2011,29,Ipoh,0.2857142857142857,0.5714285714285714,28.0
2011,29,Johor,0.5714285714285714,0.2857142857142857,27.714285714285715
2011,29,Kelantan,0.7142857142857143,0.7142857142857143,27.428571428571427
2011,29,Melaka,0.5714285714285714,0.2857142857142857,27.428571428571427
2011,29,NSembilan,0.7142857142857143,0.2857142857142857,29.571428571428573
2011,29,Pahang,0.7142857142857143,0.5714285714285714,28.142857142857142
2011,29,Penang,0.2857142857142857,0.2857142857142857,28.714285714285715
2011,29,Perlis,0.14285714285714285,0.7142857142857143,28.428571428571427
2011,29,Sarawak,0.14285714285714285,0.7142857142857143,27.857142857142858
2011,29,Selangor,0.7142857142857143,0.2857142857142857,29.857142857142858
2011,29,Terengganu,0.7142857142857143,0.5714285714285714,28.142857142857142
2011,29,WPKL,0.7142857142857143,0.2857142857142857,29.857142857142858
2011,30,Ipoh,0.42857142857142855,0.5714285714285714,27.285714285714285
2011,30,Johor,0.7142857142857143,0.7142857142857143,27.857142857142858
2011,30,Kelantan,0.8571428571428571,0.42857142857142855,27.142857142857142
2011,30,Melaka,0.5714285714285714,0.2857142857142857,27.571428571428573
2011,30,NSembilan,0.7142857142857143,0.5714285714285714,28.285714285714285
2011,30,Pahang,0.2857142857142857,0.7142857142857143,27.714285714285715
2011,30,Penang,0.42857142857142855,0.7142857142857143,28.142857142857142
2011,30,Perlis,0.5714285714285714,0.7142857142857143,27.428571428571427
2011,30,Sarawak,0.8571428571428571,0.42857142857142855,28.142857142857142
2011,30,Selangor,0.42857142857142855,0.42857142857142855,29.0
2011,30,Terengganu,0.7142857142857143,0.42857142857142855,28.0
2011,30,WPKL,0.42857142857142855,0.42857142857142855,29.0
2011,31,Ipoh,0.5714285714285714,0.2857142857142857,27.714285714285715
2011,31,Johor,0.2857142857142857,0.42857142857142855,27.285714285714285
2011,31,Kelantan,0.7142857142857143,0.42857142857142855,28.142857142857142
2011,31,Melaka,0.2857142857142857,0.5714285714285714,27.428571428571427
2011,31,NSembilan,0.2857142857142857,0.7142857142857143,28.571428571428573
2011,31,Pahang,0.5714285714285714,0.42857142857142855,28.714285714285715
2011,31,Penang,0.2857142857142857,0.2857142857142857,28.571428571428573
2011,31,Perlis,0.7142857142857143,0.42857142857142855,28.428571428571427
2011,31,Sarawak,0.7142857142857143,0.5714285714285714,28.571428571428573
2011,31,Selangor,0.2857142857142857,0.42857142857142855,29.571428571428573
2011,31,Terengganu,0.5714285714285714,0.2857142857142857,28.285714285714285
2011,31,WPKL,0.2857142857142857,0.42857142857142855,29.571428571428573
2011,32,Ipoh,0.5714285714285714,0.42857142857142855,27.571428571428573
2011,32,Johor,0.7142857142857143,0.7142857142857143,28.142857142857142
2011,32,Kelantan,0.42857142857142855,0.7142857142857143,27.285714285714285
2011,32,Melaka,0.2857142857142857,0.7142857142857143,27.714285714285715
2011,32,NSembilan,0.5714285714285714,0.5714285714285714,28.714285714285715
2011,32,Pahang,0.7142857142857143,0.8571428571428571,27.571428571428573
2011,32,Penang,0.7142857142857143,0.7142857142857143,28.285714285714285
2011,32,Perlis,0.7142857142857143,0.7142857142857143,28.428571428571427
2011,32,Sarawak,0.42857142857142855,0.8571428571428571,27.428571428571427
2011,32,Selangor,0.42857142857142855,0.7142857142857143,29.285714285714285
2011,32,Terengganu,0.42857142857142855,0.7142857142857143,27.857142857142858
2011,32,WPKL,0.42857142857142855,0.7142857142857143,29.285714285714285
2011,33,Ipoh,0.2857142857142857,0.7142857142857143,27.142857142857142
2011,33,Johor,0.42857142857142855,0.8571428571428571,27.285714285714285
2011,33,Kelantan,0.42857142857142855,0.7142857142857143,27.285714285714285
2011,33,Melaka,0.5714285714285714,0.42857142857142855,27.428571428571427
2011,33,NSembilan,0.7142857142857143,0.7142857142857143,28.857142857142858
2011,33,Pahang,0.42857142857142855,0.42857142857142855,28.0
2011,33,Penang,0.2857142857142857,0.8571428571428571,27.857142857142858
2011,33,Perlis,0.42857142857142855,0.5714285714285714,27.428571428571427
2011,33,Sarawak,0.5714285714285714,0.5714285714285714,26.714285714285715
2011,33,Selangor,0.42857142857142855,0.8571428571428571,29.428571428571427
2011,33,Terengganu,0.2857142857142857,0.7142857142857143,27.857142857142858
2011,33,WPKL,0.42857142857142855,0.8571428571428571,29.428571428571427
2011,34,Ipoh,0.42857142857142855,1.0,27.142857142857142
2011,34,Johor,0.7142857142857143,0.7142857142857143,27.142857142857142
2011,34,Kelantan,0.7142857142857143,0.8571428571428571,27.428571428571427
2011,34,Melaka,0.7142857142857143,0.7142857142857143,27.142857142857142
2011,34,NSembilan,0.5714285714285714,0.7142857142857143,28.142857142857142
2011,34,Pahang,0.8571428571428571,0.8571428571428571,27.714285714285715
2011,34,Penang,0.7142857142857143,1.0,27.0
2011,34,Perlis,0.7142857142857143,1.0,26.428571428571427
2011,34,Sarawak,0.8571428571428571,0.0,28.0
2011,34,Selangor,0.7142857142857143,0.5714285714285714,28.714285714285715
2011,34,Terengganu,0.7142857142857143,1.0,28.0
2011,34,WPKL,0.7142857142857143,0.5714285714285714,28.714285714285715
